timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-21T22:38:10,legislative_analyzer_bc1af8f3_a4a4_4d21_a3a0_b7bdb7,e5e0c30f-09af-475b-8b0e-940c18c9db4e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70.53429350000806,0.00015692367750199805,2.2247855577086077e-06,1.6351765116224999,0.0,10.0,3.108259384536319e-05,0.0,0.0001888706713889001,0.00021995326523426332,0.0,India,IND,andhra pradesh,,,Windows-11-10.0.22621-SP0,3.12.10,3.2.5,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,1,1 x NVIDIA GeForce MX230,83.2036,17.6774,7.772785186767578,machine,2.9411764705882355,0,87.16764705882352,6.7751334134270165,N,1.0,0.0
